username,city,country,gender,year_of_birth,level_of_education,body,polarity,subjectivity,course_id,Certificate_Delivered
willCutlass,Québec,CA,m,1973,p,"Bonjour,

J'ai cherché, mais je ne pense pas que ce soit la même question. Ma question ne porte pas sur le montage de la photo resistance (ou du bouton poussoir), mais de savoir comment, si j'ai 0 en entrée A0, m'assurer que j'ai vraiment 0V en sortie analogique (et non plus numérique) de la LED, et non pas un résidu qui provoquerait quand même un faible éclairage de la LED.

Il me semblait que le but d'un montage Pullup/down etait en particulier de s'assurer de bien avoir 0V au repos (ou 5V selon le montage), comme expliqué dans le forum pour le bouton poussoir.  (de même, si la photorésistance est à 0 en valeur, j'aimerai avoir 0dB sur le buzzer)

Est-ce correct de penser ça ?

Merci,
Guillaume",0.0,0.0,MinesTelecom/04017/session01,N
GCGuitare,Saint ETIENNE,FR,m,None,other,"Salut Steve,
j'ai essayé ta méthode, mais j'ai du louper qq chose, quand je copie mon devoir qui n'est plus indenté dans l’éditeur Arduino, et ben, il ne s'indente pas....

A+",0.0,0.0,MinesTelecom/04017/session01,Y
GCGuitare,Saint ETIENNE,FR,m,None,other,"Salut Steve,
j'ai essayé ta méthode, mais j'ai du louper qq chose, quand je copie mon devoir qui n'est plus indenté dans l’éditeur Arduino, et ben, il ne s'indente pas....

A+",0.0,0.0,MinesTelecom/04017/session01,N
CatPiper,Auxonne,FR,m,1958,none,"Bonsoir,

Même avec [Ctrl+T] (ou clic sur le menu Outils, puis sur Auto-Format) ?

Cordialement,
",0.0,0.0,MinesTelecom/04017/session01,Y
pierGenet,bale,CH,m,1991,m,"Bonjour,

J'ai en effet observé ce phénomène sans la résistance sur la patte de masse du BP.
Pouvez-vous m'expliquer pourquoi ce ""problème"" se produit ?

Merci par avance.
Pierre",0.0,0.0,MinesTelecom/04017/session01,N
stiphaen,None,FR,f,1977,jhs,"Et sinon pour ceux qui veulent entendre le son d'un vrai thérémine : 
https://www.youtube.com/watch?v=w5qf9O6c20o (c'est déjà beaucoup 
plus harmonieux ;-)) 

",0.25,1.0,MinesTelecom/04017/session01,Y
stiphaen,None,FR,f,1977,jhs,"@GCGuitare : Effectivement le PDF contient une coquille. Normalement c'est 1023. 
",0.0,0.0,MinesTelecom/04017/session01,Y
stiphaen,None,FR,f,1977,jhs,"Il y a **aucune erreur de frappe** dans le code. C'est bien le bon code à analyser. Et donc il faut en conclure que...à toi de trouver la réponse ;-) 

",0.25,1.0,MinesTelecom/04017/session01,Y
carlos65,lannemezan,FR,m,1966,other,"comment vous dire ?
effectivement les branchements etait bon tout etait bon d'ailleurs si ce n'est
que je viens finalement et enfin d'essayer de refaire tout le circuit avec d'autres
elements et devinez quoi le cable vert (tres beau d'ailleurs) qui etait cense 
delivrer le courant a ma led via le port 9 et bien qu il soit tout fraichement
livrer avec mon kit ne fonctionnais pas tout simplement !
je l'ais avantageusement remplace par un autre (tres beau lui aussi) blanc et
bingo ca fonctionne a merveille;
merci cordialement a ceux a qui j'ai malencontreusement torture l'esprit.
sigh!! desole.",0.0,0.0,MinesTelecom/04017/session01,Y
carlos65,lannemezan,FR,m,1966,other,"comment vous dire ?
effectivement les branchements etait bon tout etait bon d'ailleurs si ce n'est
que je viens finalement et enfin d'essayer de refaire tout le circuit avec d'autres
elements et devinez quoi le cable vert (tres beau d'ailleurs) qui etait cense 
delivrer le courant a ma led via le port 9 et bien qu il soit tout fraichement
livrer avec mon kit ne fonctionnais pas tout simplement !
je l'ais avantageusement remplace par un autre (tres beau lui aussi) blanc et
bingo ca fonctionne a merveille;
merci cordialement a ceux a qui j'ai malencontreusement torture l'esprit.
sigh!! desole.",0.0,0.0,MinesTelecom/04017/session01,N
stiphaen,None,FR,f,1977,jhs,"Idem pour moi. Les profs ont apparemment voulu tester notre capacité à analyser plus attentivement un code ;-) 

",0.25,1.0,MinesTelecom/04017/session01,Y
stiphaen,None,FR,f,1977,jhs,"Apparemment les fonctionnalités de modération du forum sont très limitées. 
",0.0,0.0,MinesTelecom/04017/session01,Y
samsoul,Valence,FR,m,1980,b,"    Bonjour,    
    La partie devoir se décompose de la sorte :
        - un QCM de 5 questions (chacune apporte 1 point)
        - un TP à réaliser pour compléter l'évaluation (15 points)
        
        Il y a 2 étapes dans la partie TP :
        1=> tout d'abord fournir un programme qui répond à la consigne. Le code est à mettre dans la partie ""Your response"" (copier/coller de ta production). Le code sera évalué par des pairs.
        2=> une fois la réponse à la consigne envoyée pour évaluation, c'est à toi d'évaluer 2 à 3 autres participants.",0.0,0.0,MinesTelecom/04017/session01,Y
samsoul,Valence,FR,m,1980,b,"    Bonjour,    
    La partie devoir se décompose de la sorte :
        - un QCM de 5 questions (chacune apporte 1 point)
        - un TP à réaliser pour compléter l'évaluation (15 points)
        
        Il y a 2 étapes dans la partie TP :
        1=> tout d'abord fournir un programme qui répond à la consigne. Le code est à mettre dans la partie ""Your response"" (copier/coller de ta production). Le code sera évalué par des pairs.
        2=> une fois la réponse à la consigne envoyée pour évaluation, c'est à toi d'évaluer 2 à 3 autres participants.",0.0,0.0,MinesTelecom/04017/session01,N
stiphaen,None,FR,f,1977,jhs,"Salut Steve. 

J'avais pas fait attention que l'IDE proposait une fonction d'indentation automatique. 

Merci beaucoup pour cette astuce :-) 


",0.5,1.0,MinesTelecom/04017/session01,Y
samsoul,Valence,FR,m,1980,b,"Bonjour,

Pour ceux qui réalisent les TP sous 123d.circuits, pourquoi ne pas fournir le lien vers le montage en commentaire au tout début du code soumis à évaluation ?

Personnellement je trouve que ce serait un plus aussi bien pour les évaluateurs qui pourront découvrir d'autres montages ou un code mieux indenté, que pour les évalués et notamment ceux qui ... euh... huuum... râlent un peu.

Avec la limite que le code à prendre en compte sera toujours celui soumis à évaluation sur le site du MOOC et non celui qui est présent sur 123d.circuits puisqu'il peut être modifié à posteriori.

Vous en pensez quoi ?
 

",0.0,0.0,MinesTelecom/04017/session01,Y
samsoul,Valence,FR,m,1980,b,"Bonjour,

Pour ceux qui réalisent les TP sous 123d.circuits, pourquoi ne pas fournir le lien vers le montage en commentaire au tout début du code soumis à évaluation ?

Personnellement je trouve que ce serait un plus aussi bien pour les évaluateurs qui pourront découvrir d'autres montages ou un code mieux indenté, que pour les évalués et notamment ceux qui ... euh... huuum... râlent un peu.

Avec la limite que le code à prendre en compte sera toujours celui soumis à évaluation sur le site du MOOC et non celui qui est présent sur 123d.circuits puisqu'il peut être modifié à posteriori.

Vous en pensez quoi ?
 

",0.0,0.0,MinesTelecom/04017/session01,N
willCutlass,Québec,CA,m,1973,p,"Merci beaucoup ! 

Bon ben là c'est clair que j'avais tout compris à l'envers.

Guillaume",0.0,0.0,MinesTelecom/04017/session01,Y
willCutlass,Québec,CA,m,1973,p,"Merci beaucoup ! 

Bon ben là c'est clair que j'avais tout compris à l'envers.

Guillaume",0.0,0.0,MinesTelecom/04017/session01,N
johnbull,Besancon,FR,m,1956,b,"Bonsoir, 
Je pense que le corrigé est inexact, car l'appui sur le Bouton poussoir piéton doit être réalisé à un bon moment de la période ou le feu est vert. Un appui tardif n'a aucun effet sur la séquence normale.
Je pense que le problème vient de la fonction delay(5000), qui ne permet pas une scrutation répétitive dans ce délai. 
La solution serait d'associer dans un boucle (compteur --), un délai très court (delay(1)) ou d'utiliser une interruption (non vu)",0.0,0.0,MinesTelecom/04017/session01,Y
johnbull,Besancon,FR,m,1956,b,"Bonsoir, 
Je pense que le corrigé est inexact, car l'appui sur le Bouton poussoir piéton doit être réalisé à un bon moment de la période ou le feu est vert. Un appui tardif n'a aucun effet sur la séquence normale.
Je pense que le problème vient de la fonction delay(5000), qui ne permet pas une scrutation répétitive dans ce délai. 
La solution serait d'associer dans un boucle (compteur --), un délai très court (delay(1)) ou d'utiliser une interruption (non vu)",0.0,0.0,MinesTelecom/04017/session01,N
tayum,Colombes,FR,m,1975,other,"Bonjour, je suis assez déçu des commentaires et notes que j'ai reçus pour le TP 2

Le 1er : ça ne marche pas donc 0 alors que ça marche bien
Le 2nd : code pas beau peu lisible donc 3 alors que le formatage disparaît lors du copier/coller.

C'est la première fois que je participe à un MOOC... Je ne sais pas si c'est toujours comme ça, mais je dois bien avouer que je trouve que le principe de la correction par de PAIR ne fonctionne pas très bien...
",0.0,0.0,MinesTelecom/04017/session01,Y
tayum,Colombes,FR,m,1975,other,"Bonjour, je suis assez déçu des commentaires et notes que j'ai reçus pour le TP 2

Le 1er : ça ne marche pas donc 0 alors que ça marche bien
Le 2nd : code pas beau peu lisible donc 3 alors que le formatage disparaît lors du copier/coller.

C'est la première fois que je participe à un MOOC... Je ne sais pas si c'est toujours comme ça, mais je dois bien avouer que je trouve que le principe de la correction par de PAIR ne fonctionne pas très bien...
",0.0,0.0,MinesTelecom/04017/session01,N
samsoul,Valence,FR,m,1980,b,"Bonjour,

Oui, ""delay"" n'est pas des plus adapté pour détecter réellement l'appuie lorsque le feu tricolore est vert... 
On se contente donc de détecter la pression sur la transition entre le vert et le orange. 

Je t'invite à parcourir le forum : le sujet y est abordé plusieurs fois. Tu y trouvera des éléments de réponse complémentaires. 
",0.0,0.0,MinesTelecom/04017/session01,Y
samsoul,Valence,FR,m,1980,b,"Bonjour,

Oui, ""delay"" n'est pas des plus adapté pour détecter réellement l'appuie lorsque le feu tricolore est vert... 
On se contente donc de détecter la pression sur la transition entre le vert et le orange. 

Je t'invite à parcourir le forum : le sujet y est abordé plusieurs fois. Tu y trouvera des éléments de réponse complémentaires. 
",0.0,0.0,MinesTelecom/04017/session01,N
samsoul,Valence,FR,m,1980,b,"Bonjour, 

Difficile sans code de répondre mais je dirais de regarder si les paramètres renseignés pour ""tone"" sont cohérents...

Et avant ""tone"" tu as quoi comme lignes de code ? 

Sinon p'tet des caractères accentués dans tes noms de variable ? Dans ce cas les remplacer... ",0.0,0.0,MinesTelecom/04017/session01,Y
samsoul,Valence,FR,m,1980,b,"Bonjour, 

Difficile sans code de répondre mais je dirais de regarder si les paramètres renseignés pour ""tone"" sont cohérents...

Et avant ""tone"" tu as quoi comme lignes de code ? 

Sinon p'tet des caractères accentués dans tes noms de variable ? Dans ce cas les remplacer... ",0.0,0.0,MinesTelecom/04017/session01,N
AntoineCOOL,Paris,FR,m,2003,none,"Bonjours,
Je me demandais si il y avais une suite à ce MOOK ou si il est déjà fini? Et aussi est ce que le MOOK sur les objets connectés a commencé? Sinon je trouve ce 'MOOK' génial je faisais déjà du Arduino mais je ne comprenais pas ce que je faisais. Mais ce MOOK est très pédagogique.",0.0,0.0,MinesTelecom/04017/session01,N
stiphaen,None,FR,f,1977,jhs,"Pas besoin d'attendre Jeudi. Pour le QCM on a deux essais possible. Au bout du deuxième essais la réponse est donnée (il faut cliquer sur le bouton ""afficher la réponse"") 

",0.0,1.0,MinesTelecom/04017/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Merci du retour !

Ta mésaventure a au moins l'avantage de nous rappeler qu'il faut tester tous les composants de nos circuits, même les plus humbles et même s'ils sont très beaux ;-)

Cordialement,",0.25,1.0,MinesTelecom/04017/session01,Y
cometbarthe,Toulouse,FR,m,1970,b,"Objet: Questionnaire semaine 2.

Bonjour,

S'il faut une résistance de 220ohms avec une ddp de 3v pour avoir un courant d'intensité X ampère, si on passe à une ddp de 9v il faut tripler la valeur de la résistance soit 660 ohms.
Pourquoi 340 ohms ?
Merci par avance
Bear.",0.0,0.0,MinesTelecom/04017/session01,Y
cometbarthe,Toulouse,FR,m,1970,b,"Objet: Questionnaire semaine 2.

Bonjour,

S'il faut une résistance de 220ohms avec une ddp de 3v pour avoir un courant d'intensité X ampère, si on passe à une ddp de 9v il faut tripler la valeur de la résistance soit 660 ohms.
Pourquoi 340 ohms ?
Merci par avance
Bear.",0.0,0.0,MinesTelecom/04017/session01,N
michaelbourgattICP,None,FR,m,1978,p,"Bonjour,
J'ai fait les tests de la semaine 1 et 2, avant de passer en semaine 3 je réalise que ma semaine 1 n'est toujours pas validé alors que j'ai mené à bien toutes les activités ? Désolé, mais je ne vois pas d'où vient le problème. Pourtant tout avait bien été validé avant la deadline du 14 avril.
Merci à vous,
Michaël",0.0,0.0,MinesTelecom/04017/session01,N
coraliediatkine,Montreuil,FR,f,1977,m,"Mon code marche, mais si on n'appuie pas assez tôt lorsque la led est verte, il faut attendre un cycle entier.
J'ai voulu mettre une double condition (if buttonState == 1 && ledVerteVoiture == HIGH) pour déclencher le passage piéton, mais il semble que cela ne marche pas.

Un delay même bref à la fin de la boucle pour vérifier l'état du bouton semble perturber le code.

Si vous regardez mon code, attention, j'ai interverti les led rouge et verte... D'ailleurs je pense que ça risque de nuire à mon évaluation, je n'y avais pas pensé. J'espère que mes pairs penseront à les inverser. J'ai ajouté une option jaune clignotant pour vérifier que le test marchait.
Je voulais aussi tester l'état du bouton mais la fonction Serial.print ne fonctionne pas.

Code:

> // déclarer les variables broches du feu voiture:

int ledCarO = 11;
int ledCarR= 10;
int ledCarG = 12;

// déclarer les variables broches du feu piéton:

int ledPedR = 9;
int ledPedG = 8;

int buttonState = 0;
// déclarer la variable pin du bouton: 

const int buttonPin = 2;

void setup() {

 Serial.begin(9600);
 

  // initialisation des broches feux

  pinMode (ledCarO, OUTPUT);
  pinMode (ledCarR, OUTPUT);
  pinMode (ledCarG, OUTPUT);
  pinMode (ledPedR, OUTPUT);
  pinMode (ledPedG, OUTPUT);

 // initialisation de la broche bouton
  pinMode (buttonPin, INPUT);

    // initialisation des valeurs de broches: voitures au vert, piétons au rouge
  //digitalWrite (ledCarO, LOW);
  //digitalWrite (ledCarR, LOW);
  //digitalWrite (ledCarG, HIGH);
  //digitalWrite (ledPedG, LOW);
  //digitalWrite (ledPedR, HIGH);

  // je crois que ça perturbe l'exécution du programme

}

void loop() {
 
buttonState = digitalRead(buttonPin);   //  1. lire l'état du bouton d'abord. Les leds sont à leur état initial. La boucle B est en cours
   digitalRead (buttonPin);  // vérifie l'état du bouton tout de suite 
// boucle état sans piéton
        
        Serial.println(buttonState); // ne fonctionne pas    

                     // voiture: feu vert éteint, feu orange allumé
                
                  if (buttonState == 1)      //   A si le bouton est enfoncé et si feu vert voiture allumé.
                                                              //La double condition ne marche pas  if (buttonState == 1 && ledCarG == HIGH) 

                  
                          { 
                            //Serial.println(buttonState); // ne fonctionne pas
                        
                              digitalWrite (ledCarG, LOW); 
                          
                              digitalWrite (ledCarO, HIGH);    // Clignotement:le test a fonctionné
                              delay (100);
                              digitalWrite (ledCarO, LOW); 
                              delay (100);
                             digitalWrite (ledCarO, HIGH);   
                              delay (100);
                              digitalWrite (ledCarO, LOW); 
                              delay (100);
                                 digitalWrite (ledCarO, HIGH);   
                              delay (100);
                              digitalWrite (ledCarO, LOW); 
                              delay (100);
                             digitalWrite (ledCarO, HIGH);    
                              delay (100);
                              digitalWrite (ledCarO, LOW); 
                              delay (100);
                               digitalWrite (ledCarO, HIGH);  
                              delay (100);
                              digitalWrite (ledCarO, LOW); 
                              delay (100);
        
                               digitalWrite (ledCarR, HIGH);   // allumer le feu rouge, éteindre le feu orange
                               digitalWrite (ledCarO, LOW);
                               digitalWrite (ledPedR, LOW);
                               digitalWrite (ledPedG, HIGH);   // feu piéton au vert. Ajouter le clignotant
                               delay (4000);                     // attendre 4 secondes 
   
                               digitalWrite (ledPedG, LOW);   // feu vert clignotant
                               delay (200);   
                              digitalWrite (ledPedG, HIGH);   
                              delay (200);   
                              digitalWrite (ledPedG, LOW);    
                              delay (200);
                              digitalWrite (ledPedG, HIGH);   
                              delay (200);   
                              digitalWrite (ledPedG, LOW);    
                              delay (200);

                  
                              digitalWrite (ledCarR, LOW);
                              digitalWrite (ledCarG, HIGH);     // allumer le feu vert, éteindre le feu rouge, passage piéton au rouge
                              digitalWrite (ledPedG, LOW);
                             digitalWrite (ledPedR, HIGH);
                              delay (3000);
                          }


                          else


                  {  

                    digitalWrite (ledCarG, HIGH);     
                  digitalWrite (ledCarR, LOW); 
                  digitalWrite (ledCarO, LOW); 
                  digitalWrite (ledPedG, LOW); // piéton : feu vert éteint feu rouge allumé
                   digitalWrite (ledPedR, HIGH);  
                
                              
                  
                         //B  continuer état initial et lancer le ""Else"", sans piéton 
                   
                  delay (3000);          
 
                  digitalWrite (ledCarO, HIGH);
                  digitalWrite (ledCarR, LOW);
                  digitalWrite (ledCarG, LOW);     // passer à l'orange, éteindre le vert
                  digitalWrite (ledPedG, LOW);
                  digitalWrite (ledPedR, HIGH);
                  digitalRead (buttonPin);
                  
                  delay (1000);
                  
                  digitalWrite (ledCarR, HIGH);     // passer au rouge, éteindre l'orange
                  digitalWrite (ledCarO, LOW);   
                    
                  delay (3000);
                                
                }


          //  delay (1); // on vérifie l'état du bouton toutes les 10 ms. On retourne au début de la boucle. Le delay est problématique, il empêche de passer au if.

                  }",0.0680851,0.376596,MinesTelecom/04017/session01,N
